region,state,id,month,coal,gas,diesel,thermal_total,nuclear,hydro,res,grand_total
Northern,Uttarakhand,1615,Jun-2022,0.00,450.00,0.00,450.00,0.00,3975.35,931.80,5357.15
Northern,Uttarakhand,1651,Jul-2022,0.00,450.00,0.00,450.00,0.00,3975.35,931.80,5357.15
Northern,Uttarakhand,1687,Aug-2022,0.00,450.00,0.00,450.00,0.00,3975.35,933.69,5359.04
Northern,Uttarakhand,1723,Sep-2022,0.00,450.00,0.00,450.00,0.00,3975.35,933.71,5359.06
Northern,Uttarakhand,1759,Oct-2022,0.00,450.00,0.00,450.00,0.00,3975.35,933.71,5359.06
Northern,Uttarakhand,1795,Nov-2022,0.00,450.00,0.00,450.00,0.00,3975.35,933.71,5359.06
Northern,Uttarakhand,1831,Dec-2022,0.00,450.00,0.00,450.00,0.00,3975.35,933.72,5359.07
Northern,Uttarakhand,1867,Jan-2023,0.00,450.00,0.00,450.00,0.00,3975.35,933.78,5359.13
Northern,Uttarakhand,1903,Feb-2023,0.00,450.00,0.00,450.00,0.00,3975.35,933.78,5359.13
Northern,Uttarakhand,1939,Mar-2023,0.00,450.00,0.00,450.00,0.00,3975.35,933.79,5359.14
Northern,Uttarakhand,1975,Apr-2023,0.00,450.00,0.00,450.00,0.00,3975.35,933.79,5359.14
Northern,Uttarakhand,2011,May-2023,0.00,450.00,0.00,450.00,0.00,3975.35,933.79,5359.14
Northern,Uttarakhand,2047,Jun-2023,0.00,450.00,0.00,450.00,0.00,3975.35,934.09,5359.44
Northern,Uttarakhand,2083,Jul-2023,0.00,664.00,0.00,664.00,0.00,3975.35,934.09,5573.44
Northern,Uttarakhand,2119,Aug-2023,0.00,664.00,0.00,664.00,0.00,3975.35,934.09,5573.44
Northern,Uttarakhand,2155,Sep-2023,0.00,664.00,0.00,664.00,0.00,3975.35,934.09,5573.44
Northern,Uttarakhand,2333,Oct-2023,0.00,664.00,0.00,664.00,0.00,3975.35,934.09,5573.44
Northern,Uttarakhand,2208,Nov-2023,0.00,664.00,0.00,664.00,0.00,4005.35,934.09,5603.44
Northern,Uttarakhand,2369,Dec-2023,0.00,664.00,0.00,664.00,0.00,4035.35,934.09,5633.44
Northern,Ladakh,438,Jan-2020,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,475,Feb-2020,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,512,Mar-2020,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,549,Apr-2020,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,586,May-2020,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,623,Jun-2020,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,660,Jul-2020,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,697,Aug-2020,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,734,Sep-2020,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,771,Oct-2020,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,808,Nov-2020,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,845,Dec-2020,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,882,Jan-2021,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,919,Feb-2021,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,956,Mar-2021,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,993,Apr-2021,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,1030,May-2021,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,1067,Jun-2021,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,1104,Jul-2021,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,1141,Aug-2021,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,1178,Sep-2021,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,1215,Oct-2021,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
Northern,Ladakh,1251,Nov-2021,0.00,0.00,0.00,0.00,0.00,89.00,47.44,136.44
Northern,Ladakh,1395,Dec-2021,0.00,0.00,0.00,0.00,0.00,89.00,47.44,136.44
Northern,Ladakh,1431,Jan-2022,0.00,0.00,0.00,0.00,0.00,89.00,47.44,136.44
Northern,Ladakh,1467,Feb-2022,0.00,0.00,0.00,0.00,0.00,89.00,47.44,136.44
Northern,Ladakh,1503,Mar-2022,0.00,0.00,0.00,0.00,0.00,89.00,47.44,136.44
Northern,Ladakh,1539,Apr-2022,0.00,0.00,0.00,0.00,0.00,89.00,47.44,136.44
Northern,Ladakh,1575,May-2022,0.00,0.00,0.00,0.00,0.00,89.00,47.44,136.44
Northern,Ladakh,1611,Jun-2022,0.00,0.00,0.00,0.00,0.00,89.00,47.44,136.44
Northern,Ladakh,1647,Jul-2022,0.00,0.00,0.00,0.00,0.00,89.00,47.44,136.44
Northern,Ladakh,1683,Aug-2022,0.00,0.00,0.00,0.00,0.00,89.00,47.44,136.44
Northern,Ladakh,1719,Sep-2022,0.00,0.00,0.00,0.00,0.00,89.00,47.44,136.44
Northern,Ladakh,1755,Oct-2022,0.00,0.00,0.00,0.00,0.00,89.00,47.44,136.44
Northern,Ladakh,1791,Nov-2022,0.00,0.00,0.00,0.00,0.00,89.00,48.59,137.59
Northern,Ladakh,1827,Dec-2022,0.00,0.00,0.00,0.00,0.00,89.00,48.59,137.59
Northern,Ladakh,1863,Jan-2023,0.00,0.00,0.00,0.00,0.00,89.00,48.59,137.59
Northern,Ladakh,1899,Feb-2023,0.00,0.00,0.00,0.00,0.00,89.00,48.59,137.59
Northern,Ladakh,1935,Mar-2023,0.00,0.00,0.00,0.00,0.00,89.00,48.79,137.79
Northern,Ladakh,1971,Apr-2023,0.00,0.00,0.00,0.00,0.00,89.00,48.79,137.79
Northern,Ladakh,2007,May-2023,0.00,0.00,0.00,0.00,0.00,89.00,48.79,137.79
Northern,Ladakh,2043,Jun-2023,0.00,0.00,0.00,0.00,0.00,89.00,48.79,137.79
Northern,Ladakh,2079,Jul-2023,0.00,0.00,0.00,0.00,0.00,89.00,48.79,137.79
Northern,Ladakh,2115,Aug-2023,0.00,0.00,0.00,0.00,0.00,89.00,48.79,137.79
Northern,Ladakh,2151,Sep-2023,0.00,0.00,0.00,0.00,0.00,89.00,48.79,137.79
Northern,Ladakh,2329,Oct-2023,0.00,0.00,0.00,0.00,0.00,89.00,48.79,137.79
Northern,Ladakh,2204,Nov-2023,0.00,0.00,0.00,0.00,0.00,89.00,48.79,137.79
Northern,Ladakh,2365,Dec-2023,0.00,0.00,0.00,0.00,0.00,89.00,48.79,137.79
Eastern,Andaman & Nicobar Islands,10,Jan-2019,0.00,0.00,40.05,40.05,0.00,0.00,11.81,51.86
Eastern,Andaman & Nicobar Islands,46,Feb-2019,0.00,0.00,40.05,40.05,0.00,0.00,11.81,51.86
Eastern,Andaman & Nicobar Islands,82,Mar-2019,0.00,0.00,40.05,40.05,0.00,0.00,16.98,57.03
Eastern,Andaman & Nicobar Islands,118,Apr-2019,0.00,0.00,40.05,40.05,0.00,0.00,16.98,57.03
Eastern,Andaman & Nicobar Islands,154,May-2019,0.00,0.00,40.05,40.05,0.00,0.00,16.98,57.03
Eastern,Andaman & Nicobar Islands,190,Jun-2019,0.00,0.00,40.05,40.05,0.00,0.00,16.98,57.03
Eastern,Andaman & Nicobar Islands,226,Jul-2019,0.00,0.00,40.05,40.05,0.00,0.00,16.98,57.03
Eastern,Andaman & Nicobar Islands,262,Aug-2019,0.00,0.00,40.05,40.05,0.00,0.00,16.98,57.03
Eastern,Andaman & Nicobar Islands,298,Sep-2019,0.00,0.00,40.05,40.05,0.00,0.00,17.44,57.49
Eastern,Andaman & Nicobar Islands,334,Oct-2019,0.00,0.00,40.05,40.05,0.00,0.00,17.44,57.49
Eastern,Andaman & Nicobar Islands,370,Nov-2019,0.00,0.00,40.05,40.05,0.00,0.00,17.44,57.49
Eastern,Andaman & Nicobar Islands,406,Dec-2019,0.00,0.00,40.05,40.05,0.00,0.00,17.44,57.49
Eastern,Andaman & Nicobar Islands,443,Jan-2020,0.00,0.00,40.05,40.05,0.00,0.00,17.44,57.49
Eastern,Andaman & Nicobar Islands,480,Feb-2020,0.00,0.00,40.05,40.05,0.00,0.00,17.44,57.49
Eastern,Andaman & Nicobar Islands,517,Mar-2020,0.00,0.00,40.05,40.05,0.00,0.00,17.44,57.49
Eastern,Andaman & Nicobar Islands,554,Apr-2020,0.00,0.00,40.05,40.05,0.00,0.00,17.44,57.49
Eastern,Andaman & Nicobar Islands,591,May-2020,0.00,0.00,40.05,40.05,0.00,0.00,17.44,57.49
Eastern,Andaman & Nicobar Islands,628,Jun-2020,0.00,0.00,40.05,40.05,0.00,0.00,17.44,57.49
Eastern,Andaman & Nicobar Islands,665,Jul-2020,0.00,0.00,40.05,40.05,0.00,0.00,17.44,57.49
Eastern,Andaman & Nicobar Islands,702,Aug-2020,0.00,0.00,40.05,40.05,0.00,0.00,34.47,74.52
Eastern,Andaman & Nicobar Islands,739,Sep-2020,0.00,0.00,40.05,40.05,0.00,0.00,34.47,74.52
Eastern,Andaman & Nicobar Islands,776,Oct-2020,0.00,0.00,40.05,40.05,0.00,0.00,34.47,74.52
Eastern,Andaman & Nicobar Islands,813,Nov-2020,0.00,0.00,40.05,40.05,0.00,0.00,34.47,74.52
Eastern,Andaman & Nicobar Islands,850,Dec-2020,0.00,0.00,40.05,40.05,0.00,0.00,34.47,74.52
Eastern,Andaman & Nicobar Islands,887,Jan-2021,0.00,0.00,40.05,40.05,0.00,0.00,34.47,74.52
Eastern,Andaman & Nicobar Islands,924,Feb-2021,0.00,0.00,40.05,40.05,0.00,0.00,34.47,74.52
Eastern,Andaman & Nicobar Islands,961,Mar-2021,0.00,0.00,40.05,40.05,0.00,0.00,34.47,74.52
Eastern,Andaman & Nicobar Islands,998,Apr-2021,0.00,0.00,40.05,40.05,0.00,0.00,34.47,74.52
Eastern,Andaman & Nicobar Islands,1035,May-2021,0.00,0.00,40.05,40.05,0.00,0.00,34.47,74.52
Eastern,Andaman & Nicobar Islands,1072,Jun-2021,0.00,0.00,40.05,40.05,0.00,0.00,34.47,74.52
Eastern,Andaman & Nicobar Islands,1109,Jul-2021,0.00,0.00,40.05,40.05,0.00,0.00,34.74,74.79
Eastern,Andaman & Nicobar Islands,1146,Aug-2021,0.00,0.00,40.05,40.05,0.00,0.00,34.74,74.79
Eastern,Andaman & Nicobar Islands,1183,Sep-2021,0.00,0.00,40.05,40.05,0.00,0.00,34.74,74.79
Eastern,Andaman & Nicobar Islands,1220,Oct-2021,0.00,0.00,40.05,40.05,0.00,0.00,34.74,74.79
Eastern,Andaman & Nicobar Islands,1256,Nov-2021,0.00,0.00,40.05,40.05,0.00,0.00,34.74,74.79
Eastern,Andaman & Nicobar Islands,1400,Dec-2021,0.00,0.00,40.05,40.05,0.00,0.00,34.74,74.79
Eastern,Andaman & Nicobar Islands,1436,Jan-2022,0.00,0.00,40.05,40.05,0.00,0.00,34.74,74.79
Eastern,Andaman & Nicobar Islands,1472,Feb-2022,0.00,0.00,40.05,40.05,0.00,0.00,34.74,74.79
Eastern,Andaman & Nicobar Islands,1508,Mar-2022,0.00,0.00,40.05,40.05,0.00,0.00,34.74,74.79
Eastern,Andaman & Nicobar Islands,1544,Apr-2022,0.00,0.00,40.05,40.05,0.00,0.00,35.16,75.21
Eastern,Andaman & Nicobar Islands,1580,May-2022,0.00,0.00,40.05,40.05,0.00,0.00,35.16,75.21
Eastern,Andaman & Nicobar Islands,1616,Jun-2022,0.00,0.00,40.05,40.05,0.00,0.00,35.16,75.21
Eastern,Andaman & Nicobar Islands,1652,Jul-2022,0.00,0.00,40.05,40.05,0.00,0.00,35.16,75.21
Eastern,Andaman & Nicobar Islands,1688,Aug-2022,0.00,0.00,40.05,40.05,0.00,0.00,35.16,75.21
Eastern,Andaman & Nicobar Islands,1724,Sep-2022,0.00,0.00,92.71,92.71,0.00,0.00,35.16,127.87
Eastern,Andaman & Nicobar Islands,1760,Oct-2022,0.00,0.00,92.71,92.71,0.00,0.00,35.16,127.87
Eastern,Andaman & Nicobar Islands,1796,Nov-2022,0.00,0.00,92.71,92.71,0.00,0.00,35.16,127.87
Eastern,Andaman & Nicobar Islands,1832,Dec-2022,0.00,0.00,92.71,92.71,0.00,0.00,35.16,127.87
Eastern,Andaman & Nicobar Islands,1868,Jan-2023,0.00,0.00,92.71,92.71,0.00,0.00,35.16,127.87
Eastern,Andaman & Nicobar Islands,1904,Feb-2023,0.00,0.00,92.71,92.71,0.00,0.00,35.16,127.87
Eastern,Andaman & Nicobar Islands,1940,Mar-2023,0.00,0.00,92.71,92.71,0.00,0.00,35.16,127.87
Eastern,Andaman & Nicobar Islands,1976,Apr-2023,0.00,0.00,92.71,92.71,0.00,0.00,35.16,127.87
Eastern,Andaman & Nicobar Islands,2012,May-2023,0.00,0.00,92.71,92.71,0.00,0.00,35.16,127.87
Eastern,Andaman & Nicobar Islands,2048,Jun-2023,0.00,0.00,92.71,92.71,0.00,0.00,35.16,127.87
Eastern,Andaman & Nicobar Islands,2084,Jul-2023,0.00,0.00,92.71,92.71,0.00,0.00,35.16,127.87
Eastern,Andaman & Nicobar Islands,2120,Aug-2023,0.00,0.00,92.71,92.71,0.00,0.00,35.16,127.87
Eastern,Andaman & Nicobar Islands,2156,Sep-2023,0.00,0.00,92.71,92.71,0.00,0.00,35.16,127.87
Eastern,Andaman & Nicobar Islands,2334,Oct-2023,0.00,0.00,92.71,92.71,0.00,0.00,35.16,127.87
Eastern,Andaman & Nicobar Islands,2209,Nov-2023,0.00,0.00,92.71,92.71,0.00,0.00,35.16,127.87
Eastern,Andaman & Nicobar Islands,2370,Dec-2023,0.00,0.00,92.71,92.71,0.00,0.00,35.16,127.87
Eastern,Bihar,11,Jan-2019,5480.00,0.00,0.00,5480.00,0.00,0.00,326.15,5806.15
Eastern,Bihar,47,Feb-2019,5480.00,0.00,0.00,5480.00,0.00,0.00,326.15,5806.15
Eastern,Bihar,83,Mar-2019,5730.00,0.00,0.00,5730.00,0.00,0.00,326.15,6056.15
Eastern,Bihar,119,Apr-2019,5730.00,0.00,0.00,5730.00,0.00,0.00,326.15,6056.15
Eastern,Bihar,155,May-2019,5730.00,0.00,0.00,5730.00,0.00,0.00,326.15,6056.15
Eastern,Bihar,191,Jun-2019,5730.00,0.00,0.00,5730.00,0.00,0.00,329.52,6059.52
Eastern,Bihar,227,Jul-2019,6390.00,0.00,0.00,6390.00,0.00,0.00,329.55,6719.55
Eastern,Bihar,263,Aug-2019,6390.00,0.00,0.00,6390.00,0.00,0.00,329.55,6719.55
Eastern,Bihar,299,Sep-2019,6390.00,0.00,0.00,6390.00,0.00,0.00,341.25,6731.25
Eastern,Bihar,335,Oct-2019,6390.00,0.00,0.00,6390.00,0.00,0.00,341.25,6731.25
Eastern,Bihar,371,Nov-2019,6390.00,0.00,0.00,6390.00,0.00,0.00,341.25,6731.25
Eastern,Bihar,407,Dec-2019,6390.00,0.00,0.00,6390.00,0.00,0.00,341.25,6731.25
Eastern,Bihar,444,Jan-2020,6390.00,0.00,0.00,6390.00,0.00,0.00,343.47,6733.47
Eastern,Bihar,481,Feb-2020,6390.00,0.00,0.00,6390.00,0.00,0.00,343.47,6733.47
Eastern,Bihar,518,Mar-2020,6390.00,0.00,0.00,6390.00,0.00,0.00,343.47,6733.47
Eastern,Bihar,555,Apr-2020,6390.00,0.00,0.00,6390.00,0.00,0.00,343.47,6733.47
Eastern,Bihar,592,May-2020,6390.00,0.00,0.00,6390.00,0.00,0.00,343.47,6733.47
Eastern,Bihar,629,Jun-2020,6390.00,0.00,0.00,6390.00,0.00,0.00,345.25,6735.25
Eastern,Bihar,666,Jul-2020,6390.00,0.00,0.00,6390.00,0.00,0.00,349.25,6739.25
Eastern,Bihar,703,Aug-2020,6390.00,0.00,0.00,6390.00,0.00,0.00,348.75,6738.75
Eastern,Bihar,740,Sep-2020,6390.00,0.00,0.00,6390.00,0.00,0.00,348.75,6738.75
Eastern,Bihar,777,Oct-2020,6390.00,0.00,0.00,6390.00,0.00,0.00,348.75,6738.75
Eastern,Bihar,814,Nov-2020,6390.00,0.00,0.00,6390.00,0.00,0.00,348.75,6738.75
Eastern,Bihar,851,Dec-2020,6390.00,0.00,0.00,6390.00,0.00,0.00,352.81,6742.81
Eastern,Bihar,888,Jan-2021,6390.00,0.00,0.00,6390.00,0.00,0.00,352.81,6742.81
Eastern,Bihar,925,Feb-2021,6390.00,0.00,0.00,6390.00,0.00,0.00,354.91,6744.91
Eastern,Bihar,962,Mar-2021,7050.00,0.00,0.00,7050.00,0.00,0.00,354.91,7404.91
Eastern,Bihar,999,Apr-2021,7050.00,0.00,0.00,7050.00,0.00,0.00,364.32,7414.32
Eastern,Bihar,1036,May-2021,7050.00,0.00,0.00,7050.00,0.00,0.00,364.88,7414.88
Eastern,Bihar,1073,Jun-2021,7050.00,0.00,0.00,7050.00,0.00,0.00,364.88,7414.88
Eastern,Bihar,1110,Jul-2021,7050.00,0.00,0.00,7050.00,0.00,0.00,386.86,7436.86
Eastern,Bihar,1147,Aug-2021,7050.00,0.00,0.00,7050.00,0.00,0.00,386.89,7436.89
Eastern,Bihar,1184,Sep-2021,7050.00,0.00,0.00,7050.00,0.00,0.00,386.92,7436.92
Eastern,Bihar,1221,Oct-2021,7710.00,0.00,0.00,7710.00,0.00,0.00,386.92,8096.92
Eastern,Bihar,1257,Nov-2021,7960.00,0.00,0.00,7960.00,0.00,0.00,386.93,8346.93
Eastern,Bihar,1401,Dec-2021,7960.00,0.00,0.00,7960.00,0.00,0.00,386.95,8346.95
Eastern,Bihar,1437,Jan-2022,7740.00,0.00,0.00,7740.00,0.00,0.00,387.00,8127.00
Eastern,Bihar,1473,Feb-2022,7740.00,0.00,0.00,7740.00,0.00,0.00,387.01,8127.01
Eastern,Bihar,1509,Mar-2022,8400.00,0.00,0.00,8400.00,0.00,0.00,387.35,8787.35
Eastern,Bihar,1545,Apr-2022,8400.00,0.00,0.00,8400.00,0.00,0.00,387.36,8787.36
Eastern,Bihar,1581,May-2022,8400.00,0.00,0.00,8400.00,0.00,0.00,387.41,8787.41
Eastern,Bihar,1617,Jun-2022,8400.00,0.00,0.00,8400.00,0.00,0.00,387.41,8787.41
Eastern,Bihar,1653,Jul-2022,8400.00,0.00,0.00,8400.00,0.00,0.00,387.41,8787.41
Eastern,Bihar,1689,Aug-2022,8400.00,0.00,0.00,8400.00,0.00,0.00,387.48,8787.48
Eastern,Bihar,1725,Sep-2022,8400.00,0.00,0.00,8400.00,0.00,0.00,387.48,8787.48
Eastern,Bihar,1761,Oct-2022,8400.00,0.00,0.00,8400.00,0.00,0.00,387.48,8787.48
Eastern,Bihar,1797,Nov-2022,8400.00,0.00,0.00,8400.00,0.00,0.00,389.60,8789.60
Eastern,Bihar,1833,Dec-2022,8400.00,0.00,0.00,8400.00,0.00,0.00,389.60,8789.60
Eastern,Bihar,1869,Jan-2023,8400.00,0.00,0.00,8400.00,0.00,0.00,389.60,8789.60
Eastern,Bihar,1905,Feb-2023,8400.00,0.00,0.00,8400.00,0.00,0.00,389.60,8789.60
Eastern,Bihar,1941,Mar-2023,8400.00,0.00,0.00,8400.00,0.00,0.00,389.60,8789.60
Eastern,Bihar,1977,Apr-2023,8400.00,0.00,0.00,8400.00,0.00,0.00,389.60,8789.60
Eastern,Bihar,2013,May-2023,8400.00,0.00,0.00,8400.00,0.00,0.00,398.72,8798.72
Eastern,Bihar,2049,Jun-2023,9060.00,0.00,0.00,9060.00,0.00,0.00,399.91,9459.91
Eastern,Bihar,2085,Jul-2023,9060.00,0.00,0.00,9060.00,0.00,0.00,414.32,9474.32
Eastern,Bihar,2121,Aug-2023,9060.00,0.00,0.00,9060.00,0.00,0.00,415.27,9475.27
Eastern,Bihar,2157,Sep-2023,9060.00,0.00,0.00,9060.00,0.00,0.00,420.26,9480.26
Eastern,Bihar,2335,Oct-2023,9060.00,0.00,0.00,9060.00,0.00,0.00,420.26,9480.26
Eastern,Bihar,2210,Nov-2023,9060.00,0.00,0.00,9060.00,0.00,0.00,420.26,9480.26
Eastern,Bihar,2371,Dec-2023,9060.00,0.00,0.00,9060.00,0.00,0.00,420.26,9480.26
Eastern,Jharkhand,12,Jan-2019,4590.00,0.00,0.00,4590.00,0.00,210.00,36.46,4836.46
Eastern,Jharkhand,48,Feb-2019,4590.00,0.00,0.00,4590.00,0.00,210.00,36.46,4836.46
Eastern,Jharkhand,84,Mar-2019,4590.00,0.00,0.00,4590.00,0.00,210.00,39.00,4839.00
Eastern,Jharkhand,120,Apr-2019,4590.00,0.00,0.00,4590.00,0.00,210.00,39.00,4839.00
Eastern,Jharkhand,156,May-2019,4590.00,0.00,0.00,4590.00,0.00,210.00,40.52,4840.52
Eastern,Jharkhand,192,Jun-2019,4590.00,0.00,0.00,4590.00,0.00,210.00,40.52,4840.52
Eastern,Jharkhand,228,Jul-2019,4590.00,0.00,0.00,4590.00,0.00,210.00,42.25,4842.25
Eastern,Jharkhand,264,Aug-2019,4590.00,0.00,0.00,4590.00,0.00,210.00,42.25,4842.25
Eastern,Jharkhand,300,Sep-2019,4590.00,0.00,0.00,4590.00,0.00,210.00,46.58,4846.58
Eastern,Jharkhand,336,Oct-2019,4590.00,0.00,0.00,4590.00,0.00,210.00,46.75,4846.75
Eastern,Jharkhand,372,Nov-2019,4590.00,0.00,0.00,4590.00,0.00,210.00,46.75,4846.75
Eastern,Jharkhand,408,Dec-2019,4590.00,0.00,0.00,4590.00,0.00,210.00,46.75,4846.75
Eastern,Jharkhand,445,Jan-2020,4590.00,0.00,0.00,4590.00,0.00,210.00,46.75,4846.75
Eastern,Jharkhand,482,Feb-2020,4590.00,0.00,0.00,4590.00,0.00,210.00,46.75,4846.75
Eastern,Jharkhand,519,Mar-2020,4460.00,0.00,0.00,4460.00,0.00,210.00,46.75,4716.75
Eastern,Jharkhand,556,Apr-2020,4460.00,0.00,0.00,4460.00,0.00,210.00,46.75,4716.75
Eastern,Jharkhand,593,May-2020,4460.00,0.00,0.00,4460.00,0.00,210.00,47.26,4717.26
Eastern,Jharkhand,630,Jun-2020,4460.00,0.00,0.00,4460.00,0.00,210.00,47.39,4717.39
Eastern,Jharkhand,667,Jul-2020,4460.00,0.00,0.00,4460.00,0.00,210.00,47.41,4717.41
Eastern,Jharkhand,704,Aug-2020,4460.00,0.00,0.00,4460.00,0.00,210.00,47.41,4717.41
Eastern,Jharkhand,741,Sep-2020,4460.00,0.00,0.00,4460.00,0.00,210.00,47.41,4717.41
Eastern,Jharkhand,778,Oct-2020,4460.00,0.00,0.00,4460.00,0.00,210.00,47.41,4717.41
Eastern,Jharkhand,815,Nov-2020,4460.00,0.00,0.00,4460.00,0.00,210.00,47.41,4717.41
Eastern,Jharkhand,852,Dec-2020,4460.00,0.00,0.00,4460.00,0.00,210.00,47.41,4717.41
Eastern,Jharkhand,889,Jan-2021,4460.00,0.00,0.00,4460.00,0.00,210.00,56.98,4726.98
Eastern,Jharkhand,926,Feb-2021,4460.00,0.00,0.00,4460.00,0.00,210.00,56.98,4726.98
Eastern,Jharkhand,963,Mar-2021,4460.00,0.00,0.00,4460.00,0.00,210.00,60.41,4730.41
Eastern,Jharkhand,1000,Apr-2021,4460.00,0.00,0.00,4460.00,0.00,210.00,60.41,4730.41
Eastern,Jharkhand,1037,May-2021,4460.00,0.00,0.00,4460.00,0.00,210.00,60.41,4730.41
Eastern,Jharkhand,1074,Jun-2021,4250.00,0.00,0.00,4250.00,0.00,210.00,60.41,4520.41
Eastern,Jharkhand,1111,Jul-2021,4250.00,0.00,0.00,4250.00,0.00,210.00,82.62,4542.62
Eastern,Jharkhand,1148,Aug-2021,4250.00,0.00,0.00,4250.00,0.00,210.00,87.92,4547.92
Eastern,Jharkhand,1185,Sep-2021,4250.00,0.00,0.00,4250.00,0.00,210.00,92.79,4552.79
Eastern,Jharkhand,1222,Oct-2021,4250.00,0.00,0.00,4250.00,0.00,210.00,94.97,4554.97
Eastern,Jharkhand,1258,Nov-2021,4250.00,0.00,0.00,4250.00,0.00,210.00,96.42,4556.42
Eastern,Jharkhand,1402,Dec-2021,4250.00,0.00,0.00,4250.00,0.00,210.00,96.42,4556.42
Eastern,Jharkhand,1438,Jan-2022,4250.00,0.00,0.00,4250.00,0.00,210.00,96.44,4556.44
Eastern,Jharkhand,1474,Feb-2022,4250.00,0.00,0.00,4250.00,0.00,210.00,96.44,4556.44
Eastern,Jharkhand,1510,Mar-2022,4250.00,0.00,0.00,4250.00,0.00,210.00,97.14,4557.14
Eastern,Jharkhand,1546,Apr-2022,4250.00,0.00,0.00,4250.00,0.00,210.00,97.14,4557.14
Eastern,Jharkhand,1582,May-2022,4250.00,0.00,0.00,4250.00,0.00,210.00,97.14,4557.14
Eastern,Jharkhand,1618,Jun-2022,4250.00,0.00,0.00,4250.00,0.00,210.00,97.14,4557.14
Eastern,Jharkhand,1654,Jul-2022,4250.00,0.00,0.00,4250.00,0.00,210.00,97.14,4557.14
Eastern,Jharkhand,1690,Aug-2022,4250.00,0.00,0.00,4250.00,0.00,210.00,100.17,4560.17
Eastern,Jharkhand,1726,Sep-2022,4250.00,0.00,0.00,4250.00,0.00,210.00,101.93,4561.93
Eastern,Jharkhand,1762,Oct-2022,4250.00,0.00,0.00,4250.00,0.00,210.00,102.42,4562.42
Eastern,Jharkhand,1798,Nov-2022,4250.00,0.00,0.00,4250.00,0.00,210.00,102.42,4562.42
Eastern,Jharkhand,1834,Dec-2022,4250.00,0.00,0.00,4250.00,0.00,210.00,103.25,4563.25
Eastern,Jharkhand,1870,Jan-2023,4910.00,0.00,0.00,4910.00,0.00,210.00,107.89,5227.89
Eastern,Jharkhand,1906,Feb-2023,4910.00,0.00,0.00,4910.00,0.00,210.00,110.20,5230.20
Eastern,Jharkhand,1942,Mar-2023,4910.00,0.00,0.00,4910.00,0.00,210.00,114.19,5234.19
Eastern,Jharkhand,1978,Apr-2023,4910.00,0.00,0.00,4910.00,0.00,210.00,126.25,5246.25
Eastern,Jharkhand,2014,May-2023,4910.00,0.00,0.00,4910.00,0.00,210.00,126.25,5246.25
Eastern,Jharkhand,2050,Jun-2023,4910.00,0.00,0.00,4910.00,0.00,210.00,127.69,5247.69
Eastern,Jharkhand,2086,Jul-2023,4910.00,0.00,0.00,4910.00,0.00,210.00,128.09,5248.09
Eastern,Jharkhand,2122,Aug-2023,4910.00,0.00,0.00,4910.00,0.00,210.00,139.90,5259.90
Eastern,Jharkhand,2158,Sep-2023,4910.00,0.00,0.00,4910.00,0.00,210.00,139.92,5259.92
Eastern,Jharkhand,2336,Oct-2023,4910.00,0.00,0.00,4910.00,0.00,210.00,139.92,5259.92
Eastern,Jharkhand,2211,Nov-2023,4910.00,0.00,0.00,4910.00,0.00,210.00,139.92,5259.92
Eastern,Jharkhand,2372,Dec-2023,4910.00,0.00,0.00,4910.00,0.00,210.00,139.92,5259.92
Eastern,Odisha,13,Jan-2019,7680.00,0.00,0.00,7680.00,0.00,2142.25,504.43,10326.68
Eastern,Odisha,49,Feb-2019,7680.00,0.00,0.00,7680.00,0.00,2142.25,505.30,10327.55
